Step,A2C_1,A2C_2,A2C_3,A2C_4,A2C_5,A2C_6,A2C_7,A2C_8,A2C_9,A2C_10,A2C_11,A2C_12,A2C_13,A2C_14,A2C_15,A2C_16,A2C_17,A2C_18,A2C_19,A2C_20
84000,78.0,198.6000061035156,78.0,218.52999877929688,222.91000366210935,221.5200042724609,210.0,223.5,223.2100067138672,221.5,188.30999755859372,204.0200042724609,77.2300033569336,77.27999877929688,223.8699951171875,76.63999938964844,222.17999267578125,78.0,190.0,228.1000061035156
88000,78.0,203.4900054931641,78.0,219.4600067138672,222.3300018310547,222.5399932861328,210.0,224.5,226.1199951171875,219.8500061035156,190.0,208.4499969482422,78.0,77.2300033569336,224.13999938964844,77.66999816894531,221.33999633789065,78.0,190.0,226.94000244140625
92000,78.0,204.8300018310547,78.0,220.47000122070312,225.3300018310547,222.5399932861328,210.0,225.1199951171875,227.6499938964844,222.4199981689453,190.1999969482422,210.0,78.0,78.0,220.8500061035156,78.0,223.02999877929688,77.25,190.0,229.2100067138672
96000,77.25,205.97999572753903,78.0,219.77999877929688,224.0800018310547,223.3800048828125,210.0,225.3300018310547,230.3699951171875,221.5800018310547,189.3500061035156,210.0,78.0,78.0,224.27999877929688,78.0,223.2400054931641,78.0,189.6300048828125,229.47000122070312
100000,78.0,205.7700042724609,78.0,221.91000366210935,224.91000366210935,223.3800048828125,210.0,226.58999633789065,229.9499969482422,219.6300048828125,189.1499938964844,210.0,78.0,77.5,220.4199981689453,77.25,222.3999938964844,78.0,190.1999969482422,227.19000244140625
104000,78.0,205.7700042724609,78.0,222.38999938964844,221.3999938964844,222.91000366210935,210.0,223.0800018310547,229.58999633789065,219.07000732421875,190.0,209.1000061035156,78.0,78.0,223.6499938964844,78.0,222.3999938964844,78.0,203.6499938964844,226.2100067138672
108000,78.0,206.6699981689453,78.0,223.22999572753903,224.27999877929688,223.9600067138672,210.0,225.1199951171875,230.7899932861328,219.07000732421875,188.1300048828125,209.1000061035156,78.0,78.0,222.17999267578125,78.0,223.0200042724609,78.0,213.8600006103516,228.27999877929688
112000,78.0,209.3600006103516,78.0,223.22999572753903,224.5500030517578,225.42999267578125,210.0,221.5500030517578,231.0,221.6199951171875,188.16000366210935,207.72999572753903,78.0,78.0,219.1300048828125,78.0,225.3300018310547,78.0,223.8600006103516,230.7899932861328
116000,78.0,208.72999572753903,78.0,224.07000732421875,225.38999938964844,228.8999938964844,210.0,221.13999938964844,228.6999969482422,221.41000366210935,188.16000366210935,210.0,78.0,78.0,218.0800018310547,78.0,226.8000030517578,78.0,223.0200042724609,228.69000244140625
120000,78.0,209.13999938964844,78.0,223.22999572753903,225.9600067138672,229.9499969482422,207.9600067138672,222.80999755859372,230.5800018310547,222.80999755859372,190.0,210.0,78.0,78.0,218.0800018310547,77.43000030517578,227.63999938964844,78.0,223.44000244140625,229.1100006103516
124000,78.0,209.3500061035156,78.0,223.02999877929688,225.3300018310547,230.3699951171875,210.0,223.4499969482422,231.0,222.6999969482422,190.0,210.0,78.0,77.2300033569336,218.9199981689453,78.0,228.69000244140625,78.0,224.4900054931641,229.7400054931641
128000,78.0,209.3500061035156,78.0,224.07000732421875,218.7400054931641,230.16000366210935,210.0,228.69000244140625,231.0,224.07000732421875,190.0,207.9600067138672,78.0,78.0,219.17999267578125,78.0,229.1100006103516,77.2300033569336,225.3300018310547,228.8999938964844
132000,78.0,209.13999938964844,78.0,224.91000366210935,220.2899932861328,229.9499969482422,210.0,231.0,231.0,223.22999572753903,181.1199951171875,210.0,78.0,78.0,221.27999877929688,78.0,229.32000732421875,78.0,227.00999450683597,229.52999877929688
136000,78.0,210.8800048828125,78.0,223.8600006103516,218.1100006103516,229.7400054931641,210.0,230.7899932861328,231.0,221.1300048828125,184.4499969482422,210.0,77.87999725341797,78.0,224.8500061035156,78.0,229.7400054931641,78.0,229.52999877929688,231.0
140000,78.0,210.8800048828125,78.0,223.22999572753903,217.2700042724609,229.9499969482422,210.0,231.0,230.7899932861328,219.66000366210935,189.25999450683597,210.0,78.0,78.0,231.0,78.0,230.7899932861328,78.0,230.16000366210935,230.5800018310547
144000,77.27999877929688,210.8800048828125,78.0,223.6499938964844,219.8699951171875,230.5800018310547,210.0,230.5800018310547,231.0,218.82000732421875,190.0,210.0,78.0,78.0,231.0,78.12999725341797,230.7899932861328,78.0,230.3699951171875,230.5800018310547
148000,78.0,211.08999633789065,78.0,224.07000732421875,219.02999877929688,230.7899932861328,210.0,231.0,231.0,219.02999877929688,190.0,210.0,78.0,78.0,231.0,78.0,230.7899932861328,78.0,230.3699951171875,231.0
