Step,A2C_1,A2C_2,A2C_3,A2C_4,A2C_5,A2C_6,A2C_7,A2C_8,A2C_9,A2C_10,A2C_11,A2C_12,A2C_13,A2C_14,A2C_15,A2C_16,A2C_17,A2C_18,A2C_19,A2C_20
44000,9.579999923706056,10.40999984741211,14.770000457763672,14.859999656677246,10.600000381469728,10.399999618530272,9.720000267028809,10.09000015258789,8.880000114440918,9.68000030517578,10.15999984741211,15.0,11.31999969482422,11.800000190734863,11.09000015258789,8.859999656677246,9.229999542236328,10.40999984741211,10.989999771118164,8.819999694824219
48000,8.369999885559082,10.140000343322754,15.0,14.859999656677246,10.579999923706056,11.359999656677246,10.380000114440918,9.869999885559082,9.380000114440918,9.420000076293944,10.649999618530272,15.0,11.869999885559082,11.140000343322754,11.06999969482422,8.90999984741211,9.649999618530272,10.31999969482422,10.949999809265137,9.40999984741211
52000,9.390000343322754,10.630000114440918,15.0,15.0,9.880000114440918,10.890000343322754,10.470000267028809,9.510000228881836,9.56999969482422,9.020000457763672,10.229999542236328,15.0,10.880000114440918,11.9399995803833,11.649999618530272,9.609999656677246,9.1899995803833,10.949999809265137,10.949999809265137,9.640000343322754
56000,9.5600004196167,9.869999885559082,14.949999809265137,14.770000457763672,10.779999732971191,11.529999732971191,9.760000228881836,11.399999618530272,9.229999542236328,9.079999923706056,9.579999923706056,15.0,11.670000076293944,11.25,11.350000381469728,9.260000228881836,9.140000343322754,10.050000190734863,10.050000190734863,9.239999771118164
60000,8.970000267028809,9.960000038146973,15.0,15.0,10.5600004196167,10.90999984741211,10.779999732971191,10.770000457763672,8.479999542236328,9.050000190734863,11.479999542236328,14.90999984741211,11.5,12.289999961853027,11.359999656677246,9.130000114440918,9.859999656677246,10.40999984741211,12.770000457763672,10.050000190734863
64000,8.710000038146973,10.770000457763672,15.0,15.0,10.380000114440918,10.81999969482422,10.760000228881836,10.5,8.59000015258789,9.06999969482422,11.100000381469728,15.0,11.520000457763672,11.869999885559082,11.149999618530272,8.8100004196167,9.600000381469728,10.5,13.520000457763672,9.270000457763672
68000,9.34000015258789,11.220000267028809,14.90999984741211,14.630000114440918,8.949999809265137,11.010000228881836,11.18000030517578,9.960000038146973,8.899999618530273,9.229999542236328,11.4399995803833,15.0,10.800000190734863,11.06999969482422,11.479999542236328,9.229999542236328,8.710000038146973,11.039999961853027,14.539999961853027,9.5
72000,9.229999542236328,10.40999984741211,15.0,15.0,9.890000343322754,10.960000038146973,10.0600004196167,10.859999656677246,9.34000015258789,8.819999694824219,10.109999656677246,15.0,11.210000038146973,11.010000228881836,11.420000076293944,9.119999885559082,10.020000457763672,10.859999656677246,14.770000457763672,9.220000267028809
76000,9.68000030517578,10.050000190734863,15.0,14.720000267028809,10.3100004196167,11.59000015258789,10.25,10.59000015258789,10.1899995803833,9.0600004196167,10.710000038146973,15.0,11.6899995803833,11.550000190734863,11.789999961853027,9.34000015258789,9.170000076293944,10.140000343322754,14.449999809265137,8.600000381469727
80000,9.25,10.31999969482422,15.0,15.0,9.510000228881836,11.010000228881836,10.800000190734863,12.43000030517578,8.739999771118164,8.699999809265137,9.270000457763672,15.0,11.649999618530272,11.699999809265137,11.970000267028809,9.420000076293944,9.15999984741211,10.949999809265137,14.630000114440918,9.390000343322754
84000,8.609999656677246,10.229999542236328,15.0,15.0,10.149999618530272,11.84000015258789,9.300000190734863,11.84000015258789,9.15999984741211,9.399999618530272,9.829999923706056,15.0,11.270000457763672,11.56999969482422,11.579999923706056,9.199999809265137,10.25,10.779999732971191,15.0,8.720000267028809
88000,9.600000381469728,10.050000190734863,15.0,15.0,10.399999618530272,11.489999771118164,9.90999984741211,14.170000076293944,9.670000076293944,9.449999809265137,10.960000038146973,15.0,11.550000190734863,11.289999961853027,11.210000038146973,8.829999923706055,9.25,13.0600004196167,15.0,9.619999885559082
92000,8.539999961853027,10.770000457763672,13.869999885559082,14.539999961853027,8.859999656677246,11.9399995803833,10.81999969482422,14.350000381469728,9.119999885559082,9.010000228881836,10.25,15.0,12.1899995803833,11.140000343322754,11.229999542236328,9.270000457763672,9.210000038146973,12.699999809265137,15.0,9.34000015258789
96000,9.149999618530272,10.40999984741211,15.0,15.0,10.760000228881836,11.899999618530272,9.59000015258789,14.729999542236328,9.220000267028809,9.119999885559082,10.529999732971191,15.0,11.31999969482422,10.979999542236328,10.760000228881836,9.829999923706056,8.880000114440918,14.649999618530272,15.0,9.010000228881836
100000,9.3100004196167,10.31999969482422,15.0,15.0,10.979999542236328,11.520000457763672,10.239999771118164,14.68000030517578,9.140000343322754,9.470000267028809,10.149999618530272,15.0,11.800000190734863,11.789999961853027,11.229999542236328,9.460000038146973,9.1899995803833,14.460000038146973,14.40999984741211,8.930000305175781
104000,8.760000228881836,10.050000190734863,15.0,15.0,10.81999969482422,13.020000457763672,10.399999618530272,14.68000030517578,9.640000343322754,9.34000015258789,10.789999961853027,15.0,11.800000190734863,11.079999923706056,11.93000030517578,9.510000228881836,9.15999984741211,14.720000267028809,14.90999984741211,9.380000114440918
108000,9.31999969482422,10.31999969482422,15.0,15.0,10.65999984741211,12.390000343322754,9.8100004196167,14.68000030517578,9.5600004196167,9.18000030517578,9.960000038146973,15.0,11.0,11.890000343322754,11.4399995803833,9.050000190734863,9.489999771118164,14.859999656677246,15.0,9.630000114440918
112000,9.600000381469728,10.31999969482422,15.0,15.0,10.029999732971191,12.06999969482422,9.229999542236328,15.0,9.75,8.6899995803833,9.510000228881836,15.0,11.06999969482422,11.329999923706056,11.43000030517578,9.260000228881836,9.06999969482422,14.720000267028809,15.0,8.960000038146973
116000,8.819999694824219,10.40999984741211,15.0,15.0,10.050000190734863,13.289999961853027,9.729999542236328,15.0,9.510000228881836,9.300000190734863,10.890000343322754,15.0,11.739999771118164,11.0600004196167,9.84000015258789,9.289999961853027,9.210000038146973,15.0,15.0,9.890000343322754
120000,9.289999961853027,10.050000190734863,15.0,15.0,10.670000076293944,12.300000190734863,8.890000343322754,14.90999984741211,8.970000267028809,8.9399995803833,10.34000015258789,15.0,11.039999961853027,11.170000076293944,11.479999542236328,9.239999771118164,9.18000030517578,15.0,14.539999961853027,9.199999809265137
124000,8.9399995803833,11.039999961853027,15.0,15.0,10.119999885559082,13.020000457763672,10.0,15.0,8.930000305175781,9.130000114440918,10.539999961853027,15.0,11.720000267028809,11.25,12.010000228881836,9.25,8.949999809265137,15.0,15.0,9.520000457763672
128000,9.130000114440918,11.039999961853027,15.0,15.0,10.220000267028809,12.56999969482422,9.920000076293944,15.0,9.520000457763672,9.0600004196167,9.619999885559082,15.0,11.25,12.260000228881836,11.609999656677246,9.489999771118164,8.770000457763672,15.0,15.0,9.199999809265137
132000,8.649999618530273,11.039999961853027,15.0,15.0,10.460000038146973,12.65999984741211,10.350000381469728,15.0,8.850000381469727,8.9399995803833,9.989999771118164,15.0,11.0600004196167,11.520000457763672,11.130000114440918,9.520000457763672,9.550000190734863,14.81999969482422,15.0,9.5
136000,8.989999771118164,10.31999969482422,15.0,15.0,10.6899995803833,12.550000190734863,10.100000381469728,14.859999656677246,9.18000030517578,8.670000076293945,9.359999656677246,15.0,11.449999809265137,11.59000015258789,11.460000038146973,9.0600004196167,9.270000457763672,15.0,15.0,8.869999885559082
140000,9.220000267028809,10.229999542236328,15.0,15.0,10.800000190734863,13.199999809265137,8.84000015258789,15.0,9.369999885559082,9.15999984741211,9.350000381469728,15.0,11.68000030517578,11.5600004196167,11.539999961853027,9.210000038146973,9.539999961853027,15.0,15.0,8.899999618530273
144000,8.640000343322754,10.859999656677246,15.0,14.859999656677246,10.130000114440918,12.84000015258789,10.06999969482422,15.0,9.020000457763672,8.600000381469727,10.800000190734863,15.0,11.609999656677246,11.56999969482422,12.270000457763672,8.9399995803833,9.109999656677246,15.0,15.0,9.06999969482422
148000,9.109999656677246,10.949999809265137,15.0,15.0,10.010000228881836,12.210000038146973,11.229999542236328,15.0,9.279999732971191,9.1899995803833,10.9399995803833,15.0,12.119999885559082,11.43000030517578,10.720000267028809,8.989999771118164,9.149999618530272,15.0,15.0,9.619999885559082
